date,close,daily_return,volume,stock_id,iron_powder_price,rebar_price,coke_price,gdp_growth,cpi,interest,fdi,import,export,exchange_rate,de,roe,roa,quick_ratio,pe,pb,log_volume,log_rebar_price,log_iron_powder_price,log_pe,log_close,z_close,price_to_rebar,price_to_iron,price_to_coke,price_x_interest,volume_momentum,pe_to_roe
2022-06-08,17.37,0.04199160167966398,5746200,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.56404967279381,16.71751624352029,15.04491599368204,4.4153610754281,2.910718899227034,0.145338575816978,0.9538383652095178,5.080143133105892,1.363220898041693,0.003488125819607473,65.35593743824623,4.720732532831055
2022-06-08,8.69,0.01164144353899887,115600,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.65790853610882,16.71751624352029,15.04491599368204,4.50987488072864,2.271094425902675,-0.03527340621334082,0.4771937474767247,2.541533899061036,0.6820028557272487,-0.0008465617491201797,13.57148840059238,196.3587753562738
2022-06-08,9.5,0.02040816326530615,171744,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.05377192014818,16.71751624352029,15.04491599368204,4.494171093036313,2.351375257163478,0.4184244342565115,0.5216732567351997,2.778431765371673,0.7455727421644261,0.01004218642215628,24.59953453091467,155.1178489332762
2022-06-09,19.38,0.0275715800636267,26979900,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.11060277641705,16.71751624352029,15.04491599368204,4.43381426853785,3.014554027794579,-0.4274797249796113,1.064213443739807,5.668000801358214,1.520968394015429,-0.01025951339951067,47.1766354386896,8.841967926202141
2022-06-09,17.08,0.062189054726368154,8953800,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.00758880451644,16.71751624352029,15.04491599368204,4.420347147579772,2.89480635496403,-0.3317151083043035,0.9379136026354957,4.99532784763665,1.340461309070358,-0.007961162599303283,99.54968162012709,7.738854233990955
2022-06-09,18.58,0.06966033390903847,13549900,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,16.4218898727915,16.71751624352029,15.04491599368204,4.4153610754281,2.974508637102364,0.3961229480480769,1.020283064225264,5.434027600063757,1.458183320991057,0.009506950753153847,114.3954331956113,4.720732532831055
2022-06-09,9.03,0.039125431530494754,144700,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.88243173422413,16.71751624352029,15.04491599368204,4.50987488072864,2.305580601973844,0.02969363929070401,0.4958641587704056,2.64097250961118,0.7086865117626072,0.0007126473429768963,46.49052692331639,196.3587753562738
2022-06-09,10.07,0.06000000000000005,457540,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,13.03362396276274,16.71751624352029,15.04491599368204,4.494171093036313,2.404238746720546,0.6001700621486038,0.5529736521393117,2.945137671293974,0.7903071066942918,0.01440408149156649,78.2017437765765,155.1178489332762
2022-06-10,19.26,-0.006191950464396134,15182300,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,16.53564096533835,16.71751624352029,15.04491599368204,4.43381426853785,3.008648498820537,-0.4557291790299451,1.057623886812626,5.632904821164046,1.511550633061774,-0.01093750029671868,-10.23878697544145,8.841967926202141
2022-06-10,16.58,-0.029274004683840782,8068500,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,15.90347839724106,16.71751624352029,15.04491599368204,4.420347147579772,2.866761892257031,-0.4322212332034827,0.9104571154389063,4.849094596827615,1.301220638430125,-0.01037330959688358,-46.55585010901955,7.738854233990955
2022-06-10,18.38,-0.01076426264800856,10220200,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,16.13987690771085,16.71751624352029,15.04491599368204,4.4153610754281,2.96424160646262,0.3546709856958292,1.009300469346628,5.375534299740143,1.442487052734963,0.0085121036566999,-17.37338741411278,4.720732532831055
2022-06-10,9.03,0.0,73200,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.20097802198053,16.71751624352029,15.04491599368204,4.50987488072864,2.305580601973844,0.02969363929070401,0.4958641587704056,2.64097250961118,0.7086865117626072,0.0007126473429768963,0.0,196.3587753562738
2022-06-10,9.69,-0.03773584905660388,151100,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,11.9257103844406,16.71751624352029,15.04491599368204,4.494171093036313,2.369308725036954,0.4790063102205421,0.5321067218699037,2.834000400679107,0.7604841970077146,0.01149615144529301,-45.0026806960024,155.1178489332762
2022-06-13,18.23,-0.05347871235721713,21236000,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,16.87120850686539,16.71751624352029,15.04491599368204,4.43381426853785,2.956471559600689,-0.6982036596286488,1.001063523187652,5.331664324497432,1.430714851542894,-0.01675688783108757,-90.22505068572889,8.841967926202141
2022-06-13,15.43,-0.06936067551266578,7699000,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,15.85660126803415,16.71751624352029,15.04491599368204,4.420347147579772,2.799108932049177,-0.6633853204715945,0.8473071948867507,4.512758119966834,1.210967095957589,-0.01592124769131827,-109.9824575285841,7.738854233990955
2022-06-13,17.1,-0.06964091403699657,8158500,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.91457113165633,16.71751624352029,15.04491599368204,4.4153610754281,2.89591193827178,0.08937842664144355,0.9390118621233595,5.001177177669013,1.342030935895967,0.002145082239394645,-110.8305280115346,4.720732532831055
2022-06-13,8.4,-0.06976744186046502,103400,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.54637958322917,16.71751624352029,15.04491599368204,4.50987488072864,2.240709689275958,-0.09068647443737893,0.4612689849027029,2.456718613591796,0.6592432667559137,-0.002176475386497095,-80.55613662718017,196.3587753562738
2022-06-13,9.21,-0.04953560371517018,279151,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.53951529759102,16.71751624352029,15.04491599368204,4.494171093036313,2.323367632176574,0.3259573604166754,0.5057484941611778,2.693616479902433,0.7228131531930911,0.00782297665000021,-62.11524605617832,155.1178489332762
2022-06-14,17.37,-0.047174986286341196,28438400,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.16325097285374,16.71751624352029,15.04491599368204,4.43381426853785,2.910718899227034,-0.9006580803227118,0.9538383652095178,5.080143133105892,1.363220898041693,-0.02161579392774508,-80.96761292734072,8.841967926202141
2022-06-14,14.36,-0.06934543097861312,12387000,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.33215825499592,16.71751624352029,15.04491599368204,4.420347147579772,2.731766727719526,-0.878468427755838,0.7885503122860492,4.199818963235498,1.126992060787491,-0.02108324226614011,-113.2560553003606,7.738854233990955
2022-06-14,16.13,-0.05672514619883051,9665400,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,16.08406326313776,16.71751624352029,15.04491599368204,4.4153610754281,2.840831312336029,-0.111663590766959,0.8857462769619758,4.717484671099483,1.265904034853915,-0.002679926178407015,-91.23708400727283,4.720732532831055
2022-06-14,8.11,-0.034523809523809616,136800,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.82628990394676,16.71751624352029,15.04491599368204,4.50987488072864,2.209372711271867,-0.1460995426614174,0.445344222328681,2.371903328122555,0.6364836777845785,-0.003506389023874017,-40.82885800172107,196.3587753562738
2022-06-14,8.93,-0.03040173724212825,343500,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.74694821304389,16.71751624352029,15.04491599368204,4.494171093036313,2.295560478057081,0.2366788063644193,0.4903728613310877,2.611725859449373,0.7008383776345606,0.005680291352746062,-38.75293702119766,155.1178489332762
2022-06-15,16.86,-0.02936096718480152,28702400,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.17249137060755,16.71751624352029,15.04491599368204,4.43381426853785,2.882563575448353,-1.020718260036633,0.9258327482689964,4.930985217280675,1.323195413988655,-0.0244972382408792,-50.42009556136955,8.841967926202141
2022-06-15,13.37,-0.06894150417827305,11614300,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.26774782767577,16.71751624352029,15.04491599368204,4.420347147579772,2.665142700090934,-1.077470555056213,0.7341864676368021,3.910277126633608,1.049295532919829,-0.02585929332134911,-112.1523004832801,7.738854233990955
2022-06-15,15.03,-0.06819590824550524,9926400,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,16.1107086340072,16.71751624352029,15.04491599368204,4.4153610754281,2.774461966621462,-0.339649383704322,0.8253420051294791,4.395771519319606,1.179574559445403,-0.008151585208903727,-109.8684407774824,4.720732532831055
2022-06-15,7.75,-0.04438964241676935,179300,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,12.0968268140207,16.71751624352029,15.04491599368204,4.50987488072864,2.169053700369523,-0.2148881790774648,0.4255755515471366,2.26661538754005,0.6082303949236109,-0.005157316297859154,-53.69738166519659,196.3587753562738
2022-06-15,8.55,-0.04255319148936154,263000,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.47991691569372,16.71751624352029,15.04491599368204,4.494171093036313,2.256541154492639,0.1155150544363581,0.4695059310616798,2.500588588834507,0.6710154679479836,0.002772361306472596,-53.10602942848374,155.1178489332762
2022-06-16,17.77,0.05397390272835123,33385900,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.32364427303104,16.71751624352029,15.04491599368204,4.43381426853785,2.932259850598418,-0.8064932334882642,0.9758035549667893,5.19712973375312,1.394613434553879,-0.01935583760371834,93.5024690893136,8.841967926202141
2022-06-16,13.02,-0.02617801047120416,6563500,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,15.69703485994103,16.71751624352029,15.04491599368204,4.420347147579772,2.640484881606444,-1.147824842485638,0.7149669265991895,3.807913851067283,1.021827063471666,-0.02754779621965531,-41.09171429303929,7.738854233990955
2022-06-16,15.0,-0.0019960079840318783,5895600,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.58971720718072,16.71751624352029,15.04491599368204,4.4153610754281,2.772588722239781,-0.345867178057159,0.8236946158976837,4.386997524271064,1.177220119206989,-0.008300812273371816,-3.111720001433187,4.720732532831055
2022-06-16,7.82,0.00903225806451613,70500,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.1633963571923,16.71751624352029,15.04491599368204,4.50987488072864,2.1770218700187,-0.2015126108854555,0.4294194597546591,2.287088042653314,0.6137240888132435,-0.004836302661250931,10.08306767746401,196.3587753562738
2022-06-16,8.64,0.010526315789473719,126613,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,11.74890626508593,16.71751624352029,15.04491599368204,4.494171093036313,2.265921108622454,0.1442117325245832,0.4744480987570658,2.526910573980133,0.6780787886632256,0.003461081580589997,12.36726975272207,155.1178489332762
2022-06-17,17.58,-0.01069217782779974,30237200,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.22458357853974,16.71751624352029,15.04491599368204,4.43381426853785,2.922085733385692,-0.8512215357346272,0.9653700898320853,5.141561098445686,1.379701979710591,-0.02042931685763105,-18.41683106315462,8.841967926202141
2022-06-17,12.14,-0.06758832565284167,10758700,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.19122547345103,16.71751624352029,15.04491599368204,4.420347147579772,2.575661013056465,-1.324715622308193,0.666643509133192,3.550543329643381,0.9527634831448563,-0.03179317493539664,-109.4337820018194,7.738854233990955
2022-06-17,13.98,-0.06799999999999995,6268900,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.65111177765665,16.71751624352029,15.04491599368204,4.4153610754281,2.706715978089073,-0.5572721860536229,0.7676833820166412,4.088681692620631,1.097169151100914,-0.01337453246528695,-106.4275600880651,4.720732532831055
2022-06-17,7.36,-0.05882352941176472,97900,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.49172225731913,16.71751624352029,15.04491599368204,4.50987488072864,2.12345842709661,-0.2894092018615161,0.4041594915337968,2.152553451909002,0.5776226718242291,-0.006945820844676387,-67.59836621952428,196.3587753562738
2022-06-17,7.98,-0.07638888888888895,252100,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.43758904650432,16.71751624352029,15.04491599368204,4.494171093036313,2.194999882314108,-0.0662305734557341,0.4382055356575678,2.333882682912206,0.626281103418118,-0.001589533762937618,-95.00936077190806,155.1178489332762
2022-06-20,16.36,-0.06939704209328779,37272900,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.43377713265815,16.71751624352029,15.04491599368204,4.43381426853785,2.854168709232204,-1.138424318579693,0.898376261072407,4.78475196647164,1.283954743348422,-0.02732218364591264,-120.9852565520076,8.841967926202141
2022-06-20,11.3,-0.06919275123558488,12260600,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.32190159004008,16.71751624352029,15.04491599368204,4.420347147579772,2.509599262378372,-1.493565912138814,0.6205166106429217,3.304871468284202,0.8868391564692649,-0.03584558189133154,-112.9357276411341,7.738854233990955
2022-06-20,13.01,-0.06938483547925611,10097800,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,16.12782833436562,16.71751624352029,15.04491599368204,4.4153610754281,2.639771360348916,-0.758314203462025,0.7144177968552576,3.804989186051102,1.021042250058862,-0.0181995408830886,-111.9026715617644,4.720732532831055
2022-06-20,7.15,-0.02853260869565222,183400,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,12.11943574387045,16.71751624352029,15.04491599368204,4.50987488072864,2.098017927252771,-0.3295359064375439,0.3926277669112292,2.091135486569207,0.5611415901553313,-0.007908861754501053,-34.57991176919563,196.3587753562738
2022-06-20,7.5,-0.06015037593984962,190226,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.1559786317181,16.71751624352029,15.04491599368204,4.494171093036313,2.140066163496271,-0.2192795232596013,0.4118473079488418,2.193498762135532,0.5886100596034943,-0.005262708558230432,-73.11866846146228,155.1178489332762
2022-06-21,15.76,-0.036674816625916866,39935100,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,17.50276624448086,16.71751624352029,15.04491599368204,4.43381426853785,2.818995095053937,-1.279671588831365,0.8654284764364997,4.609272065500797,1.236865938580143,-0.03071211813195276,-64.19107424626233,8.841967926202141
2022-06-21,10.84,-0.040707964601769946,13793900,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.43973716840993,16.71751624352029,15.04491599368204,4.420347147579772,2.47148362945586,-1.586031547046059,0.5952566424220594,3.170336877539889,0.8507377394802506,-0.03806475712910543,-66.92282387140332,7.738854233990955
2022-06-21,12.19,-0.06302843966179861,7053800,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.76907732020358,16.71751624352029,15.04491599368204,4.4153610754281,2.579458966729223,-0.9282672491062413,0.6693891578528509,3.565166654724284,0.9566875502088795,-0.02227841397854979,-99.39003383986882,4.720732532831055
2022-06-21,6.89,-0.036363636363636494,105700,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.5683790931552,16.71751624352029,15.04491599368204,4.50987488072864,2.065596134857783,-0.3792165882935783,0.3783503935690027,2.015094196148508,0.5407364414224102,-0.009101198119045879,-42.06683306601904,196.3587753562738
2022-06-21,7.22,-0.03733333333333333,196300,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,12.18740956869966,16.71751624352029,15.04491599368204,4.494171093036313,2.106570209068089,-0.3085580773118572,0.3964716751187518,2.111608141682472,0.5666352840449639,-0.007405393855484573,-45.49966238981206,155.1178489332762
2022-06-22,16.29,0.03362944162436543,21442500,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,16.88088558511942,16.71751624352029,15.04491599368204,4.43381426853785,2.850128299695199,-1.154903166775721,0.8945323528648844,4.764279311358375,1.27846104945879,-0.02771767600261732,56.76947563523652,8.841967926202141
2022-06-22,11.57,0.06734317343173446,6671300,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,15.7133256012411,16.71751624352029,15.04491599368204,4.420347147579772,2.531313022602156,-1.439292604693257,0.63534311372908,3.38383742372108,0.9080291186149907,-0.03454302251263818,105.8185211153692,7.738854233990955
2022-06-22,12.85,0.05414273995077945,7632600,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.84793936740623,16.71751624352029,15.04491599368204,4.4153610754281,2.628285232633348,-0.7914757733438234,0.705631720952349,3.758194545792211,1.008485235453987,-0.01899541856025176,85.80508599251957,4.720732532831055
2022-06-22,7.09,0.02902757619738749,43800,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,10.68743475742251,16.71751624352029,15.04491599368204,4.50987488072864,2.0906287310704,-0.3410006791735519,0.3893329884476385,2.073587496472123,0.5564327096785033,-0.008184016300165246,31.02303267756895,196.3587753562738
2022-06-22,7.6,0.05263157894736836,95100,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,11.46270527880656,16.71751624352029,15.04491599368204,4.494171093036313,2.151762203259462,-0.1873943253837958,0.4173386053881598,2.222745412297339,0.596458193731541,-0.004497463809211099,60.33002778319235,155.1178489332762
2022-06-23,16.51,0.01350521792510762,6926200,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,15.75082216898267,16.71751624352029,15.04491599368204,4.43381426853785,2.862772146297761,-1.103112501016775,0.9066132072313839,4.828621941714351,1.295726944540492,-0.02647470002440259,21.27182858917272,8.841967926202141
2022-06-23,11.6,0.0025929127052721768,4233600,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,15.25856372531385,16.71751624352029,15.04491599368204,4.420347147579772,2.533696813957432,-1.433262237199307,0.6369905029608753,3.392611418769623,0.9103835588534046,-0.03439829369278337,3.956412374757143,7.738854233990955
2022-06-23,13.05,0.015564202334630519,2851900,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,14.86349669807461,16.71751624352029,15.04491599368204,4.4153610754281,2.642622395779755,-0.7500238109915752,0.7166143158309849,3.816687846115825,1.02418150371008,-0.01800057146379781,23.13384700089458,4.720732532831055
2022-06-23,7.1,0.001410437235543016,41200,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,10.62624207784873,16.71751624352029,15.04491599368204,4.50987488072864,2.091864061678393,-0.3390898837175506,0.3898821181915703,2.076512161488303,0.557217523091308,-0.008138157209221215,1.498764750049184,196.3587753562738
2022-06-23,7.6,0.0,78441,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,11.27012752537189,16.71751624352029,15.04491599368204,4.494171093036313,2.151762203259462,-0.1873943253837958,0.4173386053881598,2.222745412297339,0.596458193731541,-0.004497463809211099,0.0,155.1178489332762
2022-06-24,16.51,0.0,12828800,HPG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.8780414489,0.4104896426,0.2045281809,0.8337548951,3.6304204507,1.3122706042,16.36720335732954,16.71751624352029,15.04491599368204,4.43381426853785,2.862772146297761,-1.103112501016775,0.9066132072313839,4.828621941714351,1.295726944540492,-0.02647470002440259,0.0,8.841967926202141
2022-06-24,12.18,0.050000000000000044,10291200,HSG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,0.9307544296,0.3233835831,0.1450745677,0.2868996695,2.5033922967,0.7732156198,16.14679991342745,16.71751624352029,15.04491599368204,4.420347147579772,2.578700529074361,-1.316675132316259,0.6688400281089192,3.562241989708104,0.9559027367960748,-0.03160020317559022,80.73399956713733,7.738854233990955
2022-06-24,13.48,0.032950191570881186,7838600,NKG,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.6352902858,0.4426185653,0.1568186878,0.4646455965,2.0899559341,0.8188699894,15.87457106009981,16.71751624352029,15.04491599368204,4.4153610754281,2.67276838695757,-0.6609020919342424,0.7402268948200518,3.942448441811596,1.057928480460681,-0.01586165020642182,52.30701575358555,4.720732532831055
2022-06-24,7.2,0.0140845070422535,63300,POM,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,2.9399666558,0.0522974464,0.0142928804,0.4671650177,10.2886984069,0.5335198677,11.05567220320976,16.71751624352029,15.04491599368204,4.50987488072864,2.104134154270207,-0.3199819291575373,0.3953734156308882,2.10575881165011,0.5650656572193546,-0.007679566299780896,15.57136930029541,196.3587753562738
2022-06-24,7.69,0.0118421052631581,76749,TVN,3419195.0,18210632.57,12741882.13,0.0503,0.0241,0.024,4420,32662.64,34711.51,23320,1.4681720794,0.0570965856,0.0233723334,0.4626040441,8.8722113246,0.5761096965,11.24832169468052,16.71751624352029,15.04491599368204,4.494171093036313,2.162172939277301,-0.1586976472955705,0.4222807730835459,2.249067397442965,0.6035215144467829,-0.003808743535093692,13.32038095422716,155.1178489332762
